Seeking And Acuity,Received: Home,Received: OP,Received: M/S,Received: ICU,Received: Turned Away,Run Number,
Acuity 3,0,5115,0,0,0,1834,
Acuity 4,0,2414,1007,0,0,1834,
Acuity 5,0,835,258,218,0,1834,
Sought: Home,6752,0,0,0,0,1835,
Sought: OP,0,5162,0,0,0,1835,
Sought: IP,0,3326,1174,251,0,1835,
Acuity 1,0,0,0,0,0,1835,
Acuity 2,6752,0,0,0,0,1835,
Acuity 3,0,5162,0,0,0,1835,
Acuity 4,0,2474,951,0,0,1835,
Acuity 5,0,852,223,251,0,1835,
Sought: Home,6744,0,0,0,0,1836,
Sought: OP,0,5181,0,0,0,1836,
Sought: IP,0,3412,1081,223,0,1836,
Acuity 1,0,0,0,0,0,1836,
Acuity 2,6744,0,0,0,0,1836,
Acuity 3,0,5181,0,0,0,1836,
Acuity 4,0,2539,917,0,0,1836,
Acuity 5,0,873,164,223,0,1836,
Sought: Home,6886,0,0,0,0,1837,
Sought: OP,0,5077,0,0,0,1837,
Sought: IP,0,3197,1133,225,0,1837,
Acuity 1,0,0,0,0,0,1837,
Acuity 2,6886,0,0,0,0,1837,
Acuity 3,0,5077,0,0,0,1837,
Acuity 4,0,2413,938,0,0,1837,
Acuity 5,0,784,195,225,0,1837,
Sought: Home,6788,0,0,0,0,1838,
Sought: OP,0,5098,0,0,0,1838,
Sought: IP,0,3315,1035,206,0,1838,
Acuity 1,0,0,0,0,0,1838,
Acuity 2,6788,0,0,0,0,1838,
Acuity 3,0,5098,0,0,0,1838,
Acuity 4,0,2490,859,0,0,1838,
Acuity 5,0,825,176,206,0,1838,
Sought: Home,6750,0,0,0,0,1839,
Sought: OP,0,5170,0,0,0,1839,
Sought: IP,0,4115,562,219,0,1839,
Acuity 1,0,0,0,0,0,1839,
Acuity 2,6750,0,0,0,0,1839,
Acuity 3,0,5170,0,0,0,1839,
Acuity 4,0,3332,301,0,0,1839,
Acuity 5,0,783,261,219,0,1839,
Sought: Home,6642,0,0,0,0,1840,
Sought: OP,0,5156,0,0,0,1840,
Sought: IP,0,4222,539,258,0,1840,
Acuity 1,0,0,0,0,0,1840,
Acuity 2,6642,0,0,0,0,1840,
Acuity 3,0,5156,0,0,0,1840,
Acuity 4,0,3421,337,0,0,1840,
Acuity 5,0,801,202,258,0,1840,
Sought: Home,6778,0,0,0,0,1841,
Sought: OP,0,5133,0,0,0,1841,
Sought: IP,0,3364,1234,238,0,1841,
Acuity 1,0,0,0,0,0,1841,
Acuity 2,6778,0,0,0,0,1841,
Acuity 3,0,5133,0,0,0,1841,
Acuity 4,0,2463,1082,0,0,1841,
Acuity 5,0,901,152,238,0,1841,
Sought: Home,6564,0,0,0,0,1842,
Sought: OP,0,5015,0,0,0,1842,
Sought: IP,0,3208,1125,220,0,1842,
Acuity 1,0,0,0,0,0,1842,
Acuity 2,6564,0,0,0,0,1842,
Acuity 3,0,5015,0,0,0,1842,
Acuity 4,0,2435,903,0,0,1842,
Acuity 5,0,773,222,220,0,1842,
Sought: Home,6719,0,0,0,0,1843,
Sought: OP,0,5167,0,0,0,1843,
Sought: IP,0,3262,1211,243,0,1843,
Acuity 1,0,0,0,0,0,1843,
Acuity 2,6719,0,0,0,0,1843,
Acuity 3,0,5167,0,0,0,1843,
Acuity 4,0,2464,1027,0,0,1843,
Acuity 5,0,798,184,243,0,1843,
Sought: Home,6823,0,0,0,0,1844,
Sought: OP,0,5115,0,0,0,1844,
Sought: IP,0,3245,1256,230,0,1844,
Acuity 1,0,0,0,0,0,1844,
Acuity 2,6823,0,0,0,0,1844,
Acuity 3,0,5115,0,0,0,1844,
Acuity 4,0,2412,1008,0,0,1844,
Acuity 5,0,833,248,230,0,1844,
Sought: Home,6752,0,0,0,0,1845,
Sought: OP,0,5162,0,0,0,1845,
Sought: IP,0,3322,1163,265,0,1845,
Acuity 1,0,0,0,0,0,1845,
Acuity 2,6752,0,0,0,0,1845,
Acuity 3,0,5162,0,0,0,1845,
Acuity 4,0,2475,952,0,0,1845,
Acuity 5,0,847,211,265,0,1845,
Sought: Home,6744,0,0,0,0,1846,
Sought: OP,0,5181,0,0,0,1846,
Sought: IP,0,3409,1063,244,0,1846,
Acuity 1,0,0,0,0,0,1846,
Acuity 2,6744,0,0,0,0,1846,
Acuity 3,0,5181,0,0,0,1846,
Acuity 4,0,2538,918,0,0,1846,
Acuity 5,0,871,145,244,0,1846,
Sought: Home,6886,0,0,0,0,1847,
Sought: OP,0,5077,0,0,0,1847,
Sought: IP,0,3991,474,342,0,1847,
Acuity 1,0,0,0,0,0,1847,
Acuity 2,6886,0,0,0,0,1847,
Acuity 3,0,5077,0,0,0,1847,
Acuity 4,0,3260,359,0,0,1847,
Acuity 5,0,731,115,342,0,1847,
Sought: Home,6788,0,0,0,0,1848,
Sought: OP,0,5098,0,0,0,1848,
Sought: IP,0,3311,1013,232,0,1848,
Acuity 1,0,0,0,0,0,1848,
Acuity 2,6788,0,0,0,0,1848,
Acuity 3,0,5098,0,0,0,1848,
Acuity 4,0,2488,861,0,0,1848,
Acuity 5,0,823,152,232,0,1848,
Sought: Home,6750,0,0,0,0,1849,
Sought: OP,0,5170,0,0,0,1849,
Sought: IP,0,3305,1178,244,0,1849,
Acuity 1,0,0,0,0,0,1849,
Acuity 2,6750,0,0,0,0,1849,
Acuity 3,0,5170,0,0,0,1849,
Acuity 4,0,2523,937,0,0,1849,
Acuity 5,0,782,241,244,0,1849,
Sought: Home,6642,0,0,0,0,1850,
Sought: OP,0,5156,0,0,0,1850,
Sought: IP,0,4216,507,295,0,1850,
Acuity 1,0,0,0,0,0,1850,
Acuity 2,6642,0,0,0,0,1850,
Acuity 3,0,5156,0,0,0,1850,
Acuity 4,0,3420,338,0,0,1850,
Acuity 5,0,796,169,295,0,1850,
Sought: Home,6778,0,0,0,0,1851,
Sought: OP,0,5133,0,0,0,1851,
Sought: IP,0,3359,1221,253,0,1851,
Acuity 1,0,0,0,0,0,1851,
Acuity 2,6778,0,0,0,0,1851,
Acuity 3,0,5133,0,0,0,1851,
Acuity 4,0,2459,1083,0,0,1851,
Acuity 5,0,900,138,253,0,1851,
Sought: Home,6564,0,0,0,0,1852,
Sought: OP,0,5015,0,0,0,1852,
Sought: IP,0,3204,1115,232,0,1852,
Acuity 1,0,0,0,0,0,1852,
Acuity 2,6564,0,0,0,0,1852,
Acuity 3,0,5015,0,0,0,1852,
Acuity 4,0,2431,905,0,0,1852,
Acuity 5,0,773,210,232,0,1852,
Sought: Home,6719,0,0,0,0,1853,
Sought: OP,0,5167,0,0,0,1853,
Sought: IP,0,3258,1196,261,0,1853,
Acuity 1,0,0,0,0,0,1853,
Acuity 2,6719,0,0,0,0,1853,
Acuity 3,0,5167,0,0,0,1853,
Acuity 4,0,2461,1029,0,0,1853,
Acuity 5,0,797,167,261,0,1853,
Sought: Home,6823,0,0,0,0,1854,
Sought: OP,0,5115,0,0,0,1854,
Sought: IP,0,3241,1241,248,0,1854,
Acuity 1,0,0,0,0,0,1854,
Acuity 2,6823,0,0,0,0,1854,
Acuity 3,0,5115,0,0,0,1854,
Acuity 4,0,2412,1009,0,0,1854,
Acuity 5,0,829,232,248,0,1854,
Sought: Home,6752,0,0,0,0,1855,
Sought: OP,0,5162,0,0,0,1855,
Sought: IP,0,3316,1157,274,0,1855,
Acuity 1,0,0,0,0,0,1855,
Acuity 2,6752,0,0,0,0,1855,
Acuity 3,0,5162,0,0,0,1855,
Acuity 4,0,2467,956,0,0,1855,
Acuity 5,0,849,201,274,0,1855,
Sought: Home,6744,0,0,0,0,1856,
Sought: OP,0,5181,0,0,0,1856,
Sought: IP,0,3406,1054,257,0,1856,
Acuity 1,0,0,0,0,0,1856,
Acuity 2,6744,0,0,0,0,1856,
Acuity 3,0,5181,0,0,0,1856,
Acuity 4,0,2536,921,0,0,1856,
Acuity 5,0,870,133,257,0,1856,
Sought: Home,6886,0,0,0,0,1857,
Sought: OP,0,5077,0,0,0,1857,
Sought: IP,0,3189,1106,259,0,1857,
Acuity 1,0,0,0,0,0,1857,
Acuity 2,6886,0,0,0,0,1857,
Acuity 3,0,5077,0,0,0,1857,
Acuity 4,0,2410,940,0,0,1857,
Acuity 5,0,779,166,259,0,1857,
Sought: Home,6788,0,0,0,0,1858,
Sought: OP,0,5098,0,0,0,1858,
Sought: IP,0,3331,1026,247,0,1858,
Acuity 1,0,0,0,0,0,1858,
Acuity 2,6788,0,0,0,0,1858,
Acuity 3,0,5098,0,0,0,1858,
Acuity 4,0,2478,890,0,0,1858,
Acuity 5,0,853,136,247,0,1858,
Sought: Home,6750,0,0,0,0,1859,
Sought: OP,0,5170,0,0,0,1859,
Sought: IP,0,4098,524,272,0,1859,
Acuity 1,0,0,0,0,0,1859,
Acuity 2,6750,0,0,0,0,1859,
Acuity 3,0,5170,0,0,0,1859,
Acuity 4,0,3323,310,0,0,1859,
Acuity 5,0,775,214,272,0,1859,
Sought: Home,6642,0,0,0,0,1860,
Sought: OP,0,5156,0,0,0,1860,
Sought: IP,0,4210,488,319,0,1860,
Acuity 1,0,0,0,0,0,1860,
Acuity 2,6642,0,0,0,0,1860,
Acuity 3,0,5156,0,0,0,1860,
Acuity 4,0,3419,339,0,0,1860,
Acuity 5,0,791,149,319,0,1860,
Sought: Home,6778,0,0,0,0,1861,
Sought: OP,0,5133,0,0,0,1861,
Sought: IP,0,3354,1217,261,0,1861,
Acuity 1,0,0,0,0,0,1861,
Acuity 2,6778,0,0,0,0,1861,
Acuity 3,0,5133,0,0,0,1861,
Acuity 4,0,2455,1086,0,0,1861,
Acuity 5,0,899,131,261,0,1861,
Sought: Home,6564,0,0,0,0,1862,
Sought: OP,0,5015,0,0,0,1862,
Sought: IP,0,3200,1095,255,0,1862,
Acuity 1,0,0,0,0,0,1862,
Acuity 2,6564,0,0,0,0,1862,
Acuity 3,0,5015,0,0,0,1862,
Acuity 4,0,2430,905,0,0,1862,
Acuity 5,0,770,190,255,0,1862,
Sought: Home,6719,0,0,0,0,1863,
Sought: OP,0,5167,0,0,0,1863,
Sought: IP,0,3307,1161,258,0,1863,
Acuity 1,0,0,0,0,0,1863,
Acuity 2,6719,0,0,0,0,1863,
Acuity 3,0,5167,0,0,0,1863,
Acuity 4,0,2453,1024,0,0,1863,
Acuity 5,0,854,137,258,0,1863,
Sought: Home,6823,0,0,0,0,1864,
Sought: OP,0,5115,0,0,0,1864,
Sought: IP,0,3238,1223,268,0,1864,
Acuity 1,0,0,0,0,0,1864,
Acuity 2,6823,0,0,0,0,1864,
Acuity 3,0,5115,0,0,0,1864,
Acuity 4,0,2411,1009,0,0,1864,
Acuity 5,0,827,214,268,0,1864,
Sought: Home,6752,0,0,0,0,1865,
Sought: OP,0,5162,0,0,0,1865,
Sought: IP,0,3313,1147,286,0,1865,
Acuity 1,0,0,0,0,0,1865,
Acuity 2,6752,0,0,0,0,1865,
Acuity 3,0,5162,0,0,0,1865,
Acuity 4,0,2467,956,0,0,1865,
Acuity 5,0,846,191,286,0,1865,
Sought: Home,6744,0,0,0,0,1866,
Sought: OP,0,5181,0,0,0,1866,
Sought: IP,0,3357,1054,279,0,1866,
Acuity 1,0,0,0,0,0,1866,
Acuity 2,6744,0,0,0,0,1866,
Acuity 3,0,5181,0,0,0,1866,
Acuity 4,0,2507,926,0,0,1866,
Acuity 5,0,850,128,279,0,1866,
Sought: Home,6886,0,0,0,0,1867,
Sought: OP,0,5077,0,0,0,1867,
Sought: IP,0,3186,1101,266,0,1867,
Acuity 1,0,0,0,0,0,1867,
Acuity 2,6886,0,0,0,0,1867,
Acuity 3,0,5077,0,0,0,1867,
Acuity 4,0,2408,941,0,0,1867,
Acuity 5,0,778,160,266,0,1867,
Sought: Home,6788,0,0,0,0,1868,
Sought: OP,0,5098,0,0,0,1868,
Sought: IP,0,3329,1013,263,0,1868,
Acuity 1,0,0,0,0,0,1868,
Acuity 2,6788,0,0,0,0,1868,
Acuity 3,0,5098,0,0,0,1868,
Acuity 4,0,2478,891,0,0,1868,
Acuity 5,0,851,122,263,0,1868,
Sought: Home,6750,0,0,0,0,1869,
Sought: OP,0,5170,0,0,0,1869,
Sought: IP,0,4094,502,297,0,1869,
Acuity 1,0,0,0,0,0,1869,
Acuity 2,6750,0,0,0,0,1869,
Acuity 3,0,5170,0,0,0,1869,
Acuity 4,0,3323,310,0,0,1869,
Acuity 5,0,771,192,297,0,1869,
Sought: Home,6642,0,0,0,0,1870,
Sought: OP,0,5156,0,0,0,1870,
Sought: IP,0,4206,463,347,0,1870,
Acuity 1,0,0,0,0,0,1870,
Acuity 2,6642,0,0,0,0,1870,
Acuity 3,0,5156,0,0,0,1870,
Acuity 4,0,3418,340,0,0,1870,
Acuity 5,0,788,123,347,0,1870,
Sought: Home,6778,0,0,0,0,1871,
Sought: OP,0,5133,0,0,0,1871,
Sought: IP,0,3349,1212,270,0,1871,
Acuity 1,0,0,0,0,0,1871,
Acuity 2,6778,0,0,0,0,1871,
Acuity 3,0,5133,0,0,0,1871,
Acuity 4,0,2451,1089,0,0,1871,
Acuity 5,0,898,123,270,0,1871,
Sought: Home,6564,0,0,0,0,1872,
Sought: OP,0,5015,0,0,0,1872,
Sought: IP,0,3197,1082,271,0,1872,
Acuity 1,0,0,0,0,0,1872,
Acuity 2,6564,0,0,0,0,1872,
Acuity 3,0,5015,0,0,0,1872,
Acuity 4,0,2428,907,0,0,1872,
Acuity 5,0,769,175,271,0,1872,
Sought: Home,6719,0,0,0,0,1873,
Sought: OP,0,5167,0,0,0,1873,
Sought: IP,0,3311,1143,272,0,1873,
Acuity 1,0,0,0,0,0,1873,
Acuity 2,6719,0,0,0,0,1873,
Acuity 3,0,5167,0,0,0,1873,
Acuity 4,0,2460,1017,0,0,1873,
Acuity 5,0,851,126,272,0,1873,
Sought: Home,6823,0,0,0,0,1874,
Sought: OP,0,5115,0,0,0,1874,
Sought: IP,0,3234,1212,282,0,1874,
Acuity 1,0,0,0,0,0,1874,
Acuity 2,6823,0,0,0,0,1874,
Acuity 3,0,5115,0,0,0,1874,
Acuity 4,0,2409,1010,0,0,1874,
Acuity 5,0,825,202,282,0,1874,
Sought: Home,6752,0,0,0,0,1875,
Sought: OP,0,5162,0,0,0,1875,
Sought: IP,0,3308,1136,300,0,1875,
Acuity 1,0,0,0,0,0,1875,
Acuity 2,6752,0,0,0,0,1875,
Acuity 3,0,5162,0,0,0,1875,
Acuity 4,0,2466,958,0,0,1875,
Acuity 5,0,842,178,300,0,1875,
Sought: Home,6744,0,0,0,0,1876,
Sought: OP,0,5181,0,0,0,1876,
Sought: IP,0,3354,1048,288,0,1876,
Acuity 1,0,0,0,0,0,1876,
Acuity 2,6744,0,0,0,0,1876,
Acuity 3,0,5181,0,0,0,1876,
Acuity 4,0,2506,927,0,0,1876,
Acuity 5,0,848,121,288,0,1876,
Sought: Home,6886,0,0,0,0,1877,
Sought: OP,0,5077,0,0,0,1877,
Sought: IP,0,3181,1092,279,0,1877,
Acuity 1,0,0,0,0,0,1877,
Acuity 2,6886,0,0,0,0,1877,
Acuity 3,0,5077,0,0,0,1877,
Acuity 4,0,2408,944,0,0,1877,
Acuity 5,0,773,148,279,0,1877,
Sought: Home,6788,0,0,0,0,1878,
Sought: OP,0,5098,0,0,0,1878,
Sought: IP,0,3326,1002,277,0,1878,
Acuity 1,0,0,0,0,0,1878,
Acuity 2,6788,0,0,0,0,1878,
Acuity 3,0,5098,0,0,0,1878,
Acuity 4,0,2476,893,0,0,1878,
Acuity 5,0,850,109,277,0,1878,
Sought: Home,6750,0,0,0,0,1879,
Sought: OP,0,5170,0,0,0,1879,
Sought: IP,0,4086,480,326,0,1879,
Acuity 1,0,0,0,0,0,1879,
Acuity 2,6750,0,0,0,0,1879,
Acuity 3,0,5170,0,0,0,1879,
Acuity 4,0,3323,310,0,0,1879,
Acuity 5,0,763,170,326,0,1879,
Sought: Home,6642,0,0,0,0,1880,
Sought: OP,0,5156,0,0,0,1880,
Sought: IP,0,4203,440,372,0,1880,
Acuity 1,0,0,0,0,0,1880,
Acuity 2,6642,0,0,0,0,1880,
Acuity 3,0,5156,0,0,0,1880,
Acuity 4,0,3417,341,0,0,1880,
Acuity 5,0,786,99,372,0,1880,
Sought: Home,6778,0,0,0,0,1881,
Sought: OP,0,5133,0,0,0,1881,
Sought: IP,0,3457,1207,271,0,1881,
Acuity 1,0,0,0,0,0,1881,
Acuity 2,6778,0,0,0,0,1881,
Acuity 3,0,5133,0,0,0,1881,
Acuity 4,0,2529,1104,0,0,1881,
Acuity 5,0,928,103,271,0,1881,
Sought: Home,6564,0,0,0,0,1882,
Sought: OP,0,5015,0,0,0,1882,
Sought: IP,0,3194,1071,284,0,1882,
Acuity 1,0,0,0,0,0,1882,
Acuity 2,6564,0,0,0,0,1882,
Acuity 3,0,5015,0,0,0,1882,
Acuity 4,0,2430,906,0,0,1882,
Acuity 5,0,764,165,284,0,1882,
Sought: Home,6719,0,0,0,0,1883,
Sought: OP,0,5167,0,0,0,1883,
Sought: IP,0,3307,1140,278,0,1883,
Acuity 1,0,0,0,0,0,1883,
Acuity 2,6719,0,0,0,0,1883,
Acuity 3,0,5167,0,0,0,1883,
Acuity 4,0,2459,1019,0,0,1883,
Acuity 5,0,848,121,278,0,1883,
Sought: Home,6823,0,0,0,0,1884,
Sought: OP,0,5115,0,0,0,1884,
Sought: IP,0,3230,1202,295,0,1884,
Acuity 1,0,0,0,0,0,1884,
Acuity 2,6823,0,0,0,0,1884,
Acuity 3,0,5115,0,0,0,1884,
Acuity 4,0,2410,1012,0,0,1884,
Acuity 5,0,820,190,295,0,1884,
Sought: Home,6752,0,0,0,0,1885,
Sought: OP,0,5162,0,0,0,1885,
Sought: IP,0,3305,1120,318,0,1885,
Acuity 1,0,0,0,0,0,1885,
Acuity 2,6752,0,0,0,0,1885,
Acuity 3,0,5162,0,0,0,1885,
Acuity 4,0,2465,958,0,0,1885,
Acuity 5,0,840,162,318,0,1885,
Sought: Home,6744,0,0,0,0,1886,
Sought: OP,0,5181,0,0,0,1886,
Sought: IP,0,3395,1031,287,0,1886,
Acuity 1,0,0,0,0,0,1886,
Acuity 2,6744,0,0,0,0,1886,
Acuity 3,0,5181,0,0,0,1886,
Acuity 4,0,2532,923,0,0,1886,
Acuity 5,0,863,108,287,0,1886,
Sought: Home,6886,0,0,0,0,1887,
Sought: OP,0,5077,0,0,0,1887,
Sought: IP,0,3971,432,399,0,1887,
Acuity 1,0,0,0,0,0,1887,
Acuity 2,6886,0,0,0,0,1887,
Acuity 3,0,5077,0,0,0,1887,
Acuity 4,0,3259,360,0,0,1887,
Acuity 5,0,712,72,399,0,1887,
Sought: Home,6788,0,0,0,0,1888,
Sought: OP,0,5098,0,0,0,1888,
Sought: IP,0,3323,991,289,0,1888,
Acuity 1,0,0,0,0,0,1888,
Acuity 2,6788,0,0,0,0,1888,
Acuity 3,0,5098,0,0,0,1888,
Acuity 4,0,2476,893,0,0,1888,
Acuity 5,0,847,98,289,0,1888,
Sought: Home,6750,0,0,0,0,1889,
Sought: OP,0,5170,0,0,0,1889,
Sought: IP,0,4086,445,360,0,1889,
Acuity 1,0,0,0,0,0,1889,
Acuity 2,6750,0,0,0,0,1889,
Acuity 3,0,5170,0,0,0,1889,
Acuity 4,0,3323,310,0,0,1889,
Acuity 5,0,763,135,360,0,1889,
Sought: Home,6642,0,0,0,0,1890,
Sought: OP,0,5156,0,0,0,1890,
Sought: IP,0,4201,424,389,0,1890,
Acuity 1,0,0,0,0,0,1890,
Acuity 2,6642,0,0,0,0,1890,
Acuity 3,0,5156,0,0,0,1890,
Acuity 4,0,3417,341,0,0,1890,
Acuity 5,0,784,83,389,0,1890,
Sought: Home,6778,0,0,0,0,1891,
Sought: OP,0,5133,0,0,0,1891,
Sought: IP,0,3317,1046,286,0,1891,
Acuity 1,0,0,0,0,0,1891,
Acuity 2,6778,0,0,0,0,1891,
Acuity 3,0,5133,0,0,0,1891,
Acuity 4,0,2463,939,0,0,1891,
Acuity 5,0,854,107,286,0,1891,
Sought: Home,6564,0,0,0,0,1892,
Sought: OP,0,5015,0,0,0,1892,
Sought: IP,0,3224,1062,294,0,1892,
Acuity 1,0,0,0,0,0,1892,
Acuity 2,6564,0,0,0,0,1892,
Acuity 3,0,5015,0,0,0,1892,
Acuity 4,0,2424,907,0,0,1892,
Acuity 5,0,800,155,294,0,1892,
Sought: Home,6719,0,0,0,0,1893,
Sought: OP,0,5167,0,0,0,1893,
Sought: IP,0,3301,1144,279,0,1893,
Acuity 1,0,0,0,0,0,1893,
Acuity 2,6719,0,0,0,0,1893,
Acuity 3,0,5167,0,0,0,1893,
Acuity 4,0,2445,1034,0,0,1893,
Acuity 5,0,856,110,279,0,1893,
Sought: Home,6823,0,0,0,0,1894,
Sought: OP,0,5115,0,0,0,1894,
Sought: IP,0,3226,1199,301,0,1894,
Acuity 1,0,0,0,0,0,1894,
Acuity 2,6823,0,0,0,0,1894,
Acuity 3,0,5115,0,0,0,1894,
Acuity 4,0,2409,1012,0,0,1894,
Acuity 5,0,817,187,301,0,1894,
Sought: Home,6752,0,0,0,0,1895,
Sought: OP,0,5162,0,0,0,1895,
Sought: IP,0,3347,1058,288,0,1895,
Acuity 1,0,0,0,0,0,1895,
Acuity 2,6752,0,0,0,0,1895,
Acuity 3,0,5162,0,0,0,1895,
Acuity 4,0,2460,937,0,0,1895,
Acuity 5,0,887,121,288,0,1895,
Sought: Home,6744,0,0,0,0,1896,
Sought: OP,0,5181,0,0,0,1896,
Sought: IP,0,3348,1035,305,0,1896,
Acuity 1,0,0,0,0,0,1896,
Acuity 2,6744,0,0,0,0,1896,
Acuity 3,0,5181,0,0,0,1896,
Acuity 4,0,2504,929,0,0,1896,
Acuity 5,0,844,106,305,0,1896,
Sought: Home,6886,0,0,0,0,1897,
Sought: OP,0,5077,0,0,0,1897,
Sought: IP,0,3964,425,413,0,1897,
Acuity 1,0,0,0,0,0,1897,
Acuity 2,6886,0,0,0,0,1897,
Acuity 3,0,5077,0,0,0,1897,
Acuity 4,0,3259,360,0,0,1897,
Acuity 5,0,705,65,413,0,1897,
Sought: Home,6788,0,0,0,0,1898,
Sought: OP,0,5098,0,0,0,1898,
Sought: IP,0,3320,985,298,0,1898,
Acuity 1,0,0,0,0,0,1898,
Acuity 2,6788,0,0,0,0,1898,
Acuity 3,0,5098,0,0,0,1898,
Acuity 4,0,2474,895,0,0,1898,
Acuity 5,0,846,90,298,0,1898,
Sought: Home,6750,0,0,0,0,1899,
Sought: OP,0,5170,0,0,0,1899,
Sought: IP,0,4080,429,381,0,1899,
Acuity 1,0,0,0,0,0,1899,
Acuity 2,6750,0,0,0,0,1899,
Acuity 3,0,5170,0,0,0,1899,
Acuity 4,0,3323,310,0,0,1899,
Acuity 5,0,757,119,381,0,1899,
Sought: Home,6642,0,0,0,0,1900,
Sought: OP,0,5156,0,0,0,1900,
Sought: IP,0,4197,415,401,0,1900,
Acuity 1,0,0,0,0,0,1900,
Acuity 2,6642,0,0,0,0,1900,
Acuity 3,0,5156,0,0,0,1900,
Acuity 4,0,3417,341,0,0,1900,
Acuity 5,0,780,74,401,0,1900,
Sought: Home,6778,0,0,0,0,1901,
Sought: OP,0,5133,0,0,0,1901,
Sought: IP,0,3313,1041,296,0,1901,
Acuity 1,0,0,0,0,0,1901,
Acuity 2,6778,0,0,0,0,1901,
Acuity 3,0,5133,0,0,0,1901,
Acuity 4,0,2461,942,0,0,1901,
Acuity 5,0,852,99,296,0,1901,
Sought: Home,6564,0,0,0,0,1902,
Sought: OP,0,5015,0,0,0,1902,
Sought: IP,0,3222,1055,304,0,1902,
Acuity 1,0,0,0,0,0,1902,
Acuity 2,6564,0,0,0,0,1902,
Acuity 3,0,5015,0,0,0,1902,
Acuity 4,0,2425,907,0,0,1902,
Acuity 5,0,797,148,304,0,1902,
Sought: Home,6719,0,0,0,0,1903,
Sought: OP,0,5167,0,0,0,1903,
Sought: IP,0,3287,1151,285,0,1903,
Acuity 1,0,0,0,0,0,1903,
Acuity 2,6719,0,0,0,0,1903,
Acuity 3,0,5167,0,0,0,1903,
Acuity 4,0,2431,1047,0,0,1903,
Acuity 5,0,856,104,285,0,1903,
Sought: Home,6823,0,0,0,0,1904,
Sought: OP,0,5115,0,0,0,1904,
Sought: IP,0,3223,1189,313,0,1904,
Acuity 1,0,0,0,0,0,1904,
Acuity 2,6823,0,0,0,0,1904,
Acuity 3,0,5115,0,0,0,1904,
Acuity 4,0,2406,1014,0,0,1904,
Acuity 5,0,817,175,313,0,1904,
Sought: Home,6752,0,0,0,0,1905,
Sought: OP,0,5162,0,0,0,1905,
Sought: IP,0,3293,1134,314,0,1905,
Acuity 1,0,0,0,0,0,1905,
Acuity 2,6752,0,0,0,0,1905,
Acuity 3,0,5162,0,0,0,1905,
Acuity 4,0,2440,981,0,0,1905,
Acuity 5,0,853,153,314,0,1905,
Sought: Home,6744,0,0,0,0,1906,
Sought: OP,0,5181,0,0,0,1906,
Sought: IP,0,3346,1028,314,0,1906,
Acuity 1,0,0,0,0,0,1906,
Acuity 2,6744,0,0,0,0,1906,
Acuity 3,0,5181,0,0,0,1906,
Acuity 4,0,2504,929,0,0,1906,
Acuity 5,0,842,99,314,0,1906,
Sought: Home,6886,0,0,0,0,1907,
Sought: OP,0,5077,0,0,0,1907,
Sought: IP,0,3165,1084,300,0,1907,
Acuity 1,0,0,0,0,0,1907,
Acuity 2,6886,0,0,0,0,1907,
Acuity 3,0,5077,0,0,0,1907,
Acuity 4,0,2387,962,0,0,1907,
Acuity 5,0,778,122,300,0,1907,
Sought: Home,6788,0,0,0,0,1908,
Sought: OP,0,5098,0,0,0,1908,
Sought: IP,0,3317,976,311,0,1908,
Acuity 1,0,0,0,0,0,1908,
Acuity 2,6788,0,0,0,0,1908,
Acuity 3,0,5098,0,0,0,1908,
Acuity 4,0,2475,896,0,0,1908,
Acuity 5,0,842,80,311,0,1908,
Sought: Home,6750,0,0,0,0,1909,
Sought: OP,0,5170,0,0,0,1909,
Sought: IP,0,3282,1205,318,0,1909,
Acuity 1,0,0,0,0,0,1909,
Acuity 2,6750,0,0,0,0,1909,
Acuity 3,0,5170,0,0,0,1909,
Acuity 4,0,2464,1053,0,0,1909,
Acuity 5,0,818,152,318,0,1909,
Sought: Home,6642,0,0,0,0,1910,
Sought: OP,0,5156,0,0,0,1910,
Sought: IP,0,4192,412,408,0,1910,
Acuity 1,0,0,0,0,0,1910,
Acuity 2,6642,0,0,0,0,1910,
Acuity 3,0,5156,0,0,0,1910,
Acuity 4,0,3417,341,0,0,1910,
Acuity 5,0,775,71,408,0,1910,
Sought: Home,6778,0,0,0,0,1911,
Sought: OP,0,5133,0,0,0,1911,
Sought: IP,0,3309,1035,306,0,1911,
Acuity 1,0,0,0,0,0,1911,
Acuity 2,6778,0,0,0,0,1911,
Acuity 3,0,5133,0,0,0,1911,
Acuity 4,0,2458,945,0,0,1911,
Acuity 5,0,851,90,306,0,1911,
Sought: Home,6564,0,0,0,0,1912,
Sought: OP,0,5015,0,0,0,1912,
Sought: IP,0,3219,1050,311,0,1912,
Acuity 1,0,0,0,0,0,1912,
Acuity 2,6564,0,0,0,0,1912,
Acuity 3,0,5015,0,0,0,1912,
Acuity 4,0,2423,908,0,0,1912,
Acuity 5,0,796,142,311,0,1912,
Sought: Home,6719,0,0,0,0,1913,
Sought: OP,0,5167,0,0,0,1913,
Sought: IP,0,3284,1150,289,0,1913,
Acuity 1,0,0,0,0,0,1913,
Acuity 2,6719,0,0,0,0,1913,
Acuity 3,0,5167,0,0,0,1913,
Acuity 4,0,2430,1048,0,0,1913,
Acuity 5,0,854,102,289,0,1913,
Sought: Home,6823,0,0,0,0,1914,
Sought: OP,0,5115,0,0,0,1914,
